expanded_rl_record_id,anon_instance_id,category,selected_for_expanded_rl,selection_origin,sampling_pool,current_raw_passrate,current_valid_passrate,n_observed,n_valid,n_pass,infra_failure_rows
ERL-6B6AC748B6EAF46E,TRN-D07F0846C400F739,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5B13A9A49235A45A,TRN-9BF6B6184B719683,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-695E44827F43E53B,TRN-33BF0D7CED2D275B,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-14226A96B61AD813,TRN-866CC08445D85051,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FEACD451255E1B57,TRN-9218256F691481B2,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-9A5D26861E53F20A,TRN-B4365D5C98CCF413,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-24637AC686D841C1,TRN-4AA64EDCFA385B90,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7D40A91CE766CD4F,TRN-DD58D305B1B1F85B,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-14809241ED9DF9EA,TRN-BAF420FEF9BCF182,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5D685D15BD090884,TRN-6D706B28A06301C0,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A423701A051FE5F6,TRN-C173548910A21854,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7350D9E06AA68CE8,TRN-B24BFA9EFBC6AE32,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B56EEB97A3791797,TRN-BDBACFEE5743A6AF,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-AD4979CE847CDAAA,TRN-468AE4AB3B769291,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5FFBEFA84A6EC01B,TRN-3674CE4E04FA705D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0942A0077837A31D,TRN-C28B4721806C5FA7,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FA831F060D778557,TRN-7337BA74EE16AB4E,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2FF347D422A530A8,TRN-353D777080EB3AA9,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7254C2BA2707A364,TRN-51B110DD3813AEAD,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-73E8F357013DD657,TRN-BC608398A499E9A6,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E241FF4C67E0D3C4,TRN-9D73B73FC5E38D7E,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6FA45460FC3A9600,TRN-ACA16F4511A398C8,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-0B598D0B15768733,TRN-7A21DBF5553673FE,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4D3AEA028EC13A95,TRN-37DC360E3B9A5990,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E5DE2F34F8A4B212,TRN-3EFBC2321692E1AC,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-899B37E53C2DBCE3,TRN-678AE6B58DA9D0F1,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E0500D5BF2A0D717,TRN-61E33DA2389E9004,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A6F31AD71407A801,TRN-6477C1E28D057150,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-873AA75AEB6C7E70,TRN-D78800914638D0DB,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5C9D48FC6533ABD1,TRN-F6D7A0BE9E1BA83A,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0DC226934245CBE9,TRN-583507EE4F30EF32,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A1F0872754CFBEF5,TRN-D8642F028B2F08BA,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A378F4ED99EC9104,TRN-A104F8663D0765E8,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A4EC05257FF92A5B,TRN-08B5D8CAB6860AAD,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2B9F51284F587E49,TRN-10D84CC3567722A3,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-81E778422BF29B75,TRN-8A8BFD358D187CC3,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6710861BF51F3E4F,TRN-30251699B579C1D0,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7E4814CAD167AF91,TRN-D0B3F682E533362F,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-16519DB44730E5AD,TRN-4A2BC27162050F3C,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-EC46EC8833B9C15A,TRN-30BCCB28E7F78277,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-8E3CA72276462D0D,TRN-DA265D50E213A65D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E65CA9DFF7528D44,TRN-B8519E5582BD316F,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E0D6DBA1827CCCAD,TRN-038D79469F6FBF39,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-60553FEA8A77D1C5,TRN-93CF40CC8D7B7E7E,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-840B55ED76660F54,TRN-9176A22DA7342B81,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-694C0A7B55703CC7,TRN-6FC2B41A1EFA4F9D,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-E135EF40AF19F605,TRN-0F55DEBF99862862,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-DC9F0B2BC32454C7,TRN-C2A528595C2CC90D,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C55491BB177D3A86,TRN-3B692A8025951E76,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-DC9C5D93A673AB43,TRN-D841A38E4C5C9A20,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-5060D75FC4AC62D9,TRN-A3770ACF0890BB7F,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6D3AD44155735E00,TRN-FE3EABEE8C3A538A,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-1E85CE83E6114AAE,TRN-3C7EEAE02F507614,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-752C6F5937A1FA70,TRN-A7CD41C6138949E3,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CCCD75E193572661,TRN-6FE7D762C68CF411,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-9D6E41BF1E4AADBD,TRN-3BF5B891407C52FB,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-DE831CF297547F57,TRN-ED65646BD1B34BF2,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A302CDD63BD2809B,TRN-6F82872946752423,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CE8B3A2AE26850DB,TRN-9B00B51BB35A8239,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-4C663B927377E68C,TRN-57C7F7A5E550C5B4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B174FD31227D9CFC,TRN-45D64110096836EE,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-389D0FA965FDF6AD,TRN-66A4C9D192517DB8,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2570FCF08664D8B1,TRN-1B2EAB02B7D4B637,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D29C24C5D3D6B077,TRN-D6E2134103BABDB2,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-2E2E17D7A4C0E2DE,TRN-D3A69DCE922F8A4B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-DAE3331929C2748D,TRN-99588F03F9A38AC0,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6EF73F59427A7313,TRN-548BD94AE648DB2E,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F795DD5745EA0D68,TRN-6B6218D32FF78457,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B44FBE478E1E8885,TRN-EEF9B14ADBA76D53,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A627525523097EBD,TRN-E8C74442EAA8D5FC,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5CC20A10CB68E156,TRN-DCC30C7598C4210C,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C140E71BD5793392,TRN-342385B3245E1394,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EBE45F2943621FA7,TRN-8485A87A8DF8F8CC,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D30EDF4BF6BC99F5,TRN-7B1A7017FA9618B0,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-53D9ADF4BB478808,TRN-BF3DF0AD219C5386,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-16BA75EB8B4FF8A2,TRN-8475C3E52E202D86,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-31F2BAFAE0A1A98E,TRN-AD27014273998E48,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8D53ED72BFC0F177,TRN-902FC55679D0ACC6,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-EDB9ACB14188E24C,TRN-45C5810AE3D2FF9E,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CD3B844D3265D9A2,TRN-746D65631FE72C06,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-79AF2CCBEAC416E3,TRN-61B72CE4377FD8F4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,3,0,1
ERL-0CBE3951B3507D26,TRN-0917D1733E2F1F42,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-81BB9B2D7968665E,TRN-05F41A152137175D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6E1FF93A67790463,TRN-A66B655EF62A1B21,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-3631FF111C6B3006,TRN-23602E3E2F6493B2,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-DD2E4C201BA0D0EB,TRN-A5088AFE4CAF7BDF,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-15B68FC53FAE0033,TRN-94C25DC096B92380,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-2CE7F1B8B6131405,TRN-28A8DCA9537258DF,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0551602BE695699A,TRN-E28E464805FA7C88,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-611F30EDA64AEE75,TRN-44196D2C657E606C,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3307725E40F0AA2C,TRN-E36D57FBA03CF276,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-19D1D2C8BB26384A,TRN-417F9AD27A357E63,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-32CE5896F0CDDB12,TRN-A4D18897BE1CC18A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-0B03034D4B9194B2,TRN-E8AE01AFD1529168,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9B4B64531923BDA5,TRN-5660084269995B9A,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5B4A17A1AB6DDC69,TRN-CAB0FF7B19DE8A85,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-5E0F594C930370DB,TRN-87CEFEF94C70E0A1,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E8E187D989AFB058,TRN-A8CEF623B9BF2675,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-9EBC272C946A8C9C,TRN-FEB716C229CC1C0D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F2E562E31122E506,TRN-FCB64197EC20EA9A,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A95ECB43E03A4CFA,TRN-6A85C834D3F033A7,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-0A008A7A96FA3720,TRN-A568CA2237DA5AD9,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E924122B1D5A46B7,TRN-C2978C01494D94E9,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FD6606C0277A73FF,TRN-FFC7F9020A63B73F,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A8F5B6611FB18A29,TRN-072AA7E7EDF4EBCC,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-90E95B76C287B437,TRN-DFFE3FD6C6ABEF94,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C256D3FD246839FB,TRN-268FE26505E85AA0,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-231E5097F6843DFC,TRN-F7D7FB6B9A0F0F29,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-52525F1BEAC31B00,TRN-6C44576722765FEB,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C4A6EEA99A2746F4,TRN-16AD3565D424C15D,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7D17E9D0A2A05432,TRN-44A7F37F07567DBA,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-1CDBD8B8336F7375,TRN-3A772F47452A6FAD,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-4403BE5760C0A5F0,TRN-EFD6074EB59924F5,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-73BE05AAF43FE9D4,TRN-3B2AE34B2E8AD65C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-45C0D77043477B0D,TRN-C2529186CD6A029D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-028CE0E4053FD84F,TRN-2DC62F578FB67AD3,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8210E0074BEC5A4E,TRN-4127B5B2BE00B680,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5CDDD7A0458CFA1D,TRN-2AB1E31972BB75FA,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-CAF8C727C2BEC45A,TRN-90DCC25CB15B3D2D,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B2F845E73D518E36,TRN-88A69BE4EAE5176B,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D60643F57F95EBBB,TRN-8F99C0A7426E9B3D,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-253878FD6DA71E7F,TRN-C1D1C8987D7AEDC7,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-274756C53115CB94,TRN-ACFCDB643EC34E7D,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-06889579CA5C9AA8,TRN-99447BEAF32B6BF7,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-FA799A58C73B9E94,TRN-80F3BCDF8C08A510,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-327ACC9B9298EFB5,TRN-CBEFC6DDA2EE86DC,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3EA3AC29695FD54D,TRN-3FC66525F2E45E78,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-558A1966D74A82EE,TRN-68D62F6467571EC5,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-BE827671D051CFC3,TRN-5C5344EBCA899440,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2C726E74DDF90943,TRN-BCB57CD4D254B2B3,C,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2D42D3B7CDFD2260,TRN-C29DAD3E897ED275,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-0988A1A6CD5C2CA5,TRN-4D08EC403CA1F4DC,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-B021262C5060A43F,TRN-09FDD668C9ACF73C,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-76A3BEADBCBC1917,TRN-3FFBF4BED7991A6C,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5C28104820988162,TRN-7F90DAE727711CFA,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C7180DFD676745AB,TRN-5DD8BEDC5F0F98F5,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-3E9A9660B7AC2DF8,TRN-5DDA197CA515F40D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C1DFA77B4B148473,TRN-1EBC833515C4D042,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-1ADEC9558D4FDDF9,TRN-F997660794CEF6C4,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-987A2A7F274AFCF9,TRN-F9CFE81799DE71CB,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-35A3AB24DDCABCD6,TRN-1839BB9CF31B9435,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9E691A043FA7C018,TRN-D1C06EABFBB7ACDC,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C035D8D1C91D1464,TRN-528B7EE0575CB1BB,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-187C45BD5CE865C0,TRN-3C733FE5DBDF1849,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5DE9AF510F0D98C8,TRN-D5C92E1BBC76E41B,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4BBA9C829AE40DAA,TRN-36FFFAA3D9FDFC7D,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-ACE810DA482765AA,TRN-B6974FF9FE6756F4,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-BCF36B433ED306F4,TRN-178E68CBB972D903,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7AEB847DAA1FFE42,TRN-3C181CFD6F086D1C,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A9CD6F8B43402B80,TRN-E6FF93F69ECD46AC,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-670D5C75D0B9FB49,TRN-77B9EC11B7751252,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-281089668DFDA7BF,TRN-C64FC445BC6A0C12,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-00E7F1733AC29152,TRN-F50C3B2788432DB9,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-87238A2560FCDE4F,TRN-1832F6344E6909C8,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5CC21BFD55149440,TRN-4D56B5972084E635,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6DE68B7C7A0BECCC,TRN-8D46B580026E2502,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D1502C250B6637F1,TRN-78048878B82562B7,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1856C9F75D5D01AA,TRN-0851A8C7250267EF,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-B0C00ACD15149F31,TRN-9900A6177ECF7A0C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-19536698B560F554,TRN-4CD80D6EC14C65D4,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-34E75B15E50465EF,TRN-C5669B077F4048E9,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-48B63C4395F16F3A,TRN-E7686A9C760FB355,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-6C850EC20A4F6CE1,TRN-1FF37F8A2E8CDB6F,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-968E189EDD6ECB7F,TRN-159369C8989C4ACE,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C03FF7CDE56CE73C,TRN-D74C5B62FCB7AA91,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-997B026DDC008560,TRN-DCBDE013BAE4F602,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C86F3097FF7C190B,TRN-E43B8C4B702661A2,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A27628EE89BE1CC7,TRN-37A6E0BACEC22531,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-14A150D89C84D204,TRN-310D5A7819B06FFE,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-81CC800F1C59F25C,TRN-8F12F5FA8F9BABEC,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C7038C9FA901C721,TRN-94FE2A7968D57BDC,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-7EF1E8CC15A43B7F,TRN-155E76DFA395F72C,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-371A0038335B8F6E,TRN-9EF7B54C72074B22,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-3430C2C7BDF75953,TRN-BA18BCAFD79C5D99,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7944482CF2CFFEF4,TRN-7BAFEA5DEC2FFD54,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7F7D4D4D46ED06DE,TRN-364A39E5EE831009,C,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EFF570E1229FBDEF,TRN-63FE7F30BB171711,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-456C444F60D14FEA,TRN-CD753B18A906E545,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A8E0604C81FE7141,TRN-42DC71B3FF4E34A2,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4CDA5FCFF2D67067,TRN-3C493E37721B5EE5,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D638713739B71019,TRN-4FBEB67B89E1C3C2,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-7F31FD5CCB1FA8D7,TRN-73652BD66DB3653D,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-CEA92BFE9382956C,TRN-30C3C7913036A1A8,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-A049C1679FA1E0FD,TRN-63DABD1568D76364,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A70C76CDEFB1796E,TRN-44ACD1726688D041,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A6BCCFBDC39A99E2,TRN-1DF47BDF644E8D3A,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C12C434C536CA28B,TRN-6F4CD0BBF4E0A1B5,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-95D314291730A82B,TRN-11A94204CE1010F7,C,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E60CE506F86924C1,TRN-3232DF694F94DC5C,C,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-BF8B673343AA4F5D,TRN-549881F46D3BECED,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A9823B80DE2A5739,TRN-B9A92DA46CF8ABDF,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4D8DE342A82A3DA8,TRN-7C8F11E4D539076D,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B0722A1E0CC33A8D,TRN-555D91AF86F11013,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-3BF4863B8E1DC62B,TRN-7BA89A851AEDA780,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-CC8AFE6971ACE94F,TRN-4C406CEA37A4EFB3,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C20E4EE889F96B5E,TRN-44119F6D82C573A1,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-9E4402592E333DAB,TRN-8B533E6CE50EF032,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4407CCB4669E50E2,TRN-CA848355569EDC70,C,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-994FBA8FEA1EE84A,TRN-5C0861529237DF3E,C,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A13B039E82894A97,TRN-060C3C7491D6F43E,C,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-1B9D9BE75A4A8DF0,TRN-B01636449D216381,C,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
