mopd_record_id,manifest_position,anon_instance_id,source_record_id,teacher_category,upsample_occurrence
MOPD-817195F677C225C2,4373,TRN-E4DCD1BF06EC0F1C,REC-65F27C943C8D5AB7,A,3
MOPD-FE7DAFC8AA05DE2C,4374,TRN-6A5FA8EC10C2AC99,REC-BC1848C1E2371FCE,C,1
MOPD-524859512D6E3740,4375,TRN-5399E41EF3BF4DF2,REC-256D815ACC208141,A,3
MOPD-BE15100F5AD2B6F4,4376,TRN-C56FFB4DFCF45E79,REC-F9B0AA9BF0839325,A,3
MOPD-7344E464AA0E4672,4377,TRN-DEE431459A7CF7FE,REC-136E0D7B6FF64E34,A,3
MOPD-D1F14F47DC7C8526,4378,TRN-B72F0BA1CA4335C5,REC-371799BB4776F0FB,A,3
MOPD-4A3801F82E61B1E6,4379,TRN-2F35EC4D9A97330B,REC-E1A697ED2D6BC005,A,3
MOPD-2D762F3BE9950FEB,4380,TRN-76FD977C9F2A8781,REC-326287F21BCF1395,B,4
MOPD-38E07A7955C0A287,4381,TRN-553C94CDDF2C6DD8,REC-D74BFFF204A22613,B,3
MOPD-7DA6683B17908FBF,4382,TRN-5634E27D1EC99D4A,REC-974665EE99642921,A,3
MOPD-68FE95F2BD3849F4,4383,TRN-6F45461F45EEEE4D,REC-3C127ED4CF11F046,B,4
MOPD-94F19384C76B10D9,4384,TRN-2CC503BBD7B96FD6,REC-2281F7080F6259B3,A,3
MOPD-3B426BF224FF4C46,4385,TRN-23A9994B58562BD8,REC-6C704AD34C7D2A78,B,3
MOPD-86381002297ABFE1,4386,TRN-93EE86A760F2C94C,REC-E4DF26D15E08F3FC,A,2
MOPD-CC021D570BB289C2,4387,TRN-915E54E116DFB471,REC-C9CFF437C78C0BC2,B,3
MOPD-B82F5B11DF488B2F,4388,TRN-AF6E9C39C13CEA5C,REC-974D0C6E4B7DA183,A,3
MOPD-72DE9FFA70EC976B,4389,TRN-2D970A7A9A503060,REC-638F7F5925D900B7,A,2
MOPD-E90035AF99F9AE5F,4390,TRN-AA1E634CD4B525D5,REC-D70A520ED940A3A3,B,3
MOPD-91DF5EFDAD2D60FE,4391,TRN-FADA856E233F939F,REC-E6DEB7750472E23B,C,1
MOPD-AE8EE3AFF7935B58,4392,TRN-8F99C0A7426E9B3D,REC-2820A5734C2BE25E,C,1
MOPD-D450BEBF8AFFA152,4393,TRN-EC4C65F7357AAD83,REC-D86CADC7944F2933,A,3
MOPD-46782CA719048E4A,4394,TRN-AD72FA45AA462504,REC-D5EAE07570651807,B,3
MOPD-1B2E669D013BFE62,4395,TRN-4DB797206DAB2D50,REC-208289A886D1FC41,C,1
MOPD-C6BC5BE6D79298AA,4396,TRN-7FA5E283B16F594A,REC-FE417EE4A86B22E6,A,3
MOPD-1652D0BF525F8A60,4397,TRN-40705F5E1C47B50C,REC-FB6F99A6587520D5,B,2
MOPD-B404CA5E16B66EE5,4398,TRN-5FD717A1D643EFCA,REC-55EC43FC8BED42DE,A,2
MOPD-230B69D4C223D441,4399,TRN-92C2B6B3C2741924,REC-83C5861E9C57E945,B,3
MOPD-03AF4EBB05055A55,4400,TRN-3D0579BADDA4DB16,REC-73568A754871D3E4,A,3
MOPD-FEB5A477D716EBE1,4401,TRN-6042057F25783928,REC-036EAE3B2AC1619F,C,1
MOPD-4AD58CB49497A187,4402,TRN-C3E541022E703BB6,REC-19DC1E725048FB9A,B,3
MOPD-44B612743F2F304B,4403,TRN-004EF7EB2A58BCE2,REC-D640F035D004C92F,A,3
MOPD-056D8EFF6B770314,4404,TRN-0C5254CC39E94900,REC-7A8AEED8A2453323,A,3
MOPD-E10FA0292A477133,4405,TRN-FEB716C229CC1C0D,REC-E5A851B471DDE436,C,1
MOPD-BFD76FFA12FDD4F0,4406,TRN-EDB9F6D41A2C7941,REC-9368334D753D3430,C,1
MOPD-110634ED51B21FBA,4407,TRN-C75D7B26D29B2347,REC-FB0F543DE4498D9F,C,1
MOPD-3541681E2DD7C481,4408,TRN-87CEFEF94C70E0A1,REC-0CFDD09430619A19,C,1
MOPD-C3B94B37B6FA8BDF,4409,TRN-844A45D0BC6BCB31,REC-E8030F84E466A81A,B,3
MOPD-8F2FDDF1A374EA57,4410,TRN-919FC16F66BC376C,REC-93BDEE0F610E7D13,B,4
MOPD-C32A966261D3888C,4411,TRN-EDAA8916102819E3,REC-CB4818683DD4C484,A,2
MOPD-49BABEBF9DDBD7D2,4412,TRN-E6FF93F69ECD46AC,REC-B304BAB0E500A3AC,C,1
MOPD-C4ACB31EDB64F4FE,4413,TRN-F449318A8B257EBF,REC-2ED394FD21940DC0,B,3
MOPD-0B682352F254477D,4414,TRN-CC8DE3489B9F6046,REC-5CF646E556D7933E,A,3
MOPD-D298B166A6DD8F10,4415,TRN-DD78856C6E8D6A5A,REC-CF44D2E18E73A79D,A,2
MOPD-0E615FD55DD16653,4416,TRN-59BBA8FF646636BD,REC-397FE80D38288551,A,3
MOPD-D9C8FCE1DF7B0AF4,4417,TRN-64E0B4CB6716D088,REC-9171094EFA74E5A0,C,1
MOPD-9CA5BE5F5073F861,4418,TRN-F3ACCED737B0B42C,REC-84885F73069FABB5,A,3
MOPD-79E9A7BD88BF6447,4419,TRN-98C2757FBDF1EE65,REC-6D37AD57A5354E96,C,1
MOPD-E950DDE44EFC2591,4420,TRN-214D6E0AF9A67AFE,REC-9CC21DFE356C3322,B,4
MOPD-F308DD4DB36795FC,4421,TRN-7E068BB8C628F3FD,REC-D573A63D6937EC27,A,2
MOPD-2C963BB0F61A5E04,4422,TRN-428E0702EB0B7A5B,REC-B723FE2396C3A0C6,C,1
MOPD-DA4694AC552B5D7D,4423,TRN-1174F8855C631339,REC-78B1195042A5BE27,B,3
MOPD-725125FBC6E92572,4424,TRN-787D3DD425C5D051,REC-90A85807BD59F3D6,B,3
MOPD-21D0F8DFFEEA9867,4425,TRN-119D311037A23643,REC-83753E171AF67124,C,1
MOPD-70BFD4F08686CEF5,4426,TRN-F1373CBE330D6EFD,REC-559466B2BE43EC8C,B,3
MOPD-F71FA83D83EE870F,4427,TRN-B9A92DA46CF8ABDF,REC-04BB175E33EB3A3E,C,1
MOPD-B968E5BD657FCE0E,4428,TRN-7F4558BB3EFF39CC,REC-E91C789441718212,B,3
MOPD-70D5393685A6A048,4429,TRN-14F20B4E1FAF6819,REC-54A59261B399235D,A,3
MOPD-D7B493C179DACD8A,4430,TRN-E0EE27C68DE1D9DC,REC-02A8BFFB6D6A327A,A,3
MOPD-637E8CC60BB91526,4431,TRN-C2978C01494D94E9,REC-0549BFF4305FF17C,C,1
MOPD-F140935768FBDCD4,4432,TRN-46AAD94CD990B5CE,REC-0F259196E7CD7353,C,1
MOPD-4BCD089A4F757F4E,4433,TRN-005B2EC41F89680B,REC-F55E161FC52B6776,B,3
MOPD-F87EBA11E8743DFA,4434,TRN-7474499CF6FFD558,REC-7024F52E29958A1A,B,3
MOPD-558C7AA3F5EF3C47,4435,TRN-1EB090E17B720963,REC-CC6BB292E7C84606,A,2
MOPD-6A46AE0D745A71D9,4436,TRN-AC527C334113F520,REC-DABF2228EA7802B0,A,3
MOPD-15E4BC99C791263C,4437,TRN-6D03784345CFF000,REC-EA10D7FE86D97488,B,3
MOPD-CE74E8178992F6B4,4438,TRN-B392C4C3D2635F42,REC-FB057C926E733B36,A,3
MOPD-B20A3F105EE2F31A,4439,TRN-77B9EC11B7751252,REC-AF172CD1C9B667EE,C,1
MOPD-8F6E886C48CDE7AD,4440,TRN-0931040AC4049D75,REC-5178FA8D9E1387C4,A,2
MOPD-94790FA4AAB2F439,4441,TRN-97B0EC29C8D52192,REC-F6036BF85673836D,A,3
MOPD-FD46705C2329193B,4442,TRN-CDA531E2E77044CB,REC-7181AB2AF45704FA,A,3
MOPD-DDB92EDC8CDB7A74,4443,TRN-3CF5E8E69A8BFADD,REC-DF565C4F1E60A12A,B,3
MOPD-1ADC995C2F4A8DBB,4444,TRN-72EDD9B698D78D5F,REC-74BBD5C6ADBD20BC,C,1
MOPD-E0C826E7718BDFFD,4445,TRN-773C502028D4E3D5,REC-F92355D146983232,C,1
MOPD-B0D7145D5C41EDA8,4446,TRN-85293217959882F7,REC-DCDBA8D827273B99,B,2
MOPD-35BC361C674D8CC6,4447,TRN-4CD80D6EC14C65D4,REC-D7C232CD2DAB10F1,C,1
MOPD-4C5D1BF412311AA9,4448,TRN-B8966AD59DCB5D10,REC-E177539BDDBC4C92,C,1
MOPD-BEF6D915FCF511CC,4449,TRN-67B48930DEC4743D,REC-2F323474FD0A1E10,B,4
MOPD-3E2D8C73E72DD1D1,4450,TRN-2A5802C13E525722,REC-97FAC3035A586BA7,B,4
MOPD-CA7C7857C7F121E0,4451,TRN-992B879D89E2446D,REC-86FD651672F805F2,C,1
MOPD-FB8E3FB2C8C66C09,4452,TRN-7B58EBB0613736A7,REC-1D457106AF690A3D,B,3
MOPD-CBEE68CF822D1393,4453,TRN-545B4ACCB2D530C9,REC-4290D3A73CEECE3A,C,1
MOPD-F11A33DFBAD36044,4454,TRN-269F4AF6341FD8EF,REC-2B827010F078C8D9,A,2
MOPD-32C0CAE3DFBCBE40,4455,TRN-4642F13C20134FA3,REC-F334C639FDB10CBE,B,3
MOPD-C2192FDD7D64CC13,4456,TRN-4FBB343ECD89882C,REC-75C0BE42A77D912D,B,3
MOPD-E670CADC9CAD19DF,4457,TRN-ED0F0EF02A7516F1,REC-EF2B8C1D13110CD8,C,1
MOPD-DC4C582842B0FFE8,4458,TRN-2A03E1CD11615F2D,REC-06449D77496FB1FF,B,3
MOPD-335BEF4B558FE18D,4459,TRN-842F925B111287D4,REC-A29E78324148E908,C,1
MOPD-B3D5C3A2D071CAD2,4460,TRN-991236C7C78A20E2,REC-3DB6118EE7A924B4,A,3
MOPD-C6CA54CBCE14FF1E,4461,TRN-6CA99CA66B0ABC01,REC-FFD19584E0650DB7,A,3
MOPD-BEFA32295B6379D8,4462,TRN-85293217959882F7,REC-DCDBA8D827273B99,B,3
MOPD-E5A4BF63CA9CD5CA,4463,TRN-2381D51A914ED3FC,REC-ADD3166DD519BD00,A,2
MOPD-11A563C8718A96CA,4464,TRN-461FDFEC3D08785B,REC-FA623BC8C3A4BDB5,C,1
MOPD-3CE775D42CE66406,4465,TRN-040F485CFDE95B4F,REC-C4778EE49758A4F4,B,3
MOPD-809B06BB33B0D79F,4466,TRN-F900F3F35268D70A,REC-29D714DD963AF7B9,A,3
MOPD-25B667DFDD806442,4467,TRN-4773EEC432B4687C,REC-37D1E55B3CD048B2,B,4
MOPD-97FD5F0B7308EE90,4468,TRN-7D43438864E70963,REC-105ED6DD0FEF9910,A,2
MOPD-6C6B1E4BAEC422C9,4469,TRN-FCDC8B50ABFE690D,REC-5A9351EBF0221BEA,C,1
MOPD-0B7F08AF109355B1,4470,TRN-325C4377EEF68A21,REC-393E56BD2792A779,A,2
MOPD-F24E904EE7E899BE,4471,TRN-62A8B2393EBE5D1C,REC-2DD11F0DB154132B,B,4
MOPD-D9514C586633F068,4472,TRN-74888549B2347CB1,REC-8917FD44EFAC1A8A,A,3
MOPD-8FFF9FF33E8C7C6A,4473,TRN-1391D7404BAE3934,REC-24494DA1C1E54CFA,B,3
MOPD-B5273822AF9E22E9,4474,TRN-7BCC1E2EBF59A0BF,REC-9F92D55E9A9DB6E8,A,3
MOPD-A10B70F2AAD59C4A,4475,TRN-DA37333AC968DF38,REC-0EAC09C7898F9E14,A,3
MOPD-CD2F7FB7A9AA6305,4476,TRN-123D7F27F302B653,REC-32D33B2A266AB78A,B,3
MOPD-DEA09507F3334D63,4477,TRN-77C32857F0E8BE17,REC-ACC723105836E910,B,3
MOPD-48A1B68C5B2D2887,4478,TRN-0CED7243A1D46BDB,REC-4D834CBEC0D407CA,B,3
MOPD-441CA472F685F81B,4479,TRN-3747C53E3FAC9BF4,REC-543DE0CD6D23F1F7,C,1
MOPD-1D27C82CEE4BAD04,4480,TRN-6873E9CE077E44EE,REC-873DD274BE11F410,B,2
MOPD-4490E17910EF9743,4481,TRN-F5F4F8806228F3BC,REC-4C248BAF14E6E7EE,A,2
MOPD-41906DB434DF7418,4482,TRN-AB25FF7982807B48,REC-E16834648235B26B,A,3
MOPD-CA3F2715D1AA640D,4483,TRN-1DD9FA8E431F4928,REC-5B1FB1DCAFC187C5,B,4
MOPD-DB1913E9C58E5755,4484,TRN-A908791C9A8F81B0,REC-1BF86C928E579309,A,2
MOPD-849E2ABDC1CBEF29,4485,TRN-1EA1763299F1FA49,REC-AEED8CFB2F0C1F9F,B,4
MOPD-330862E7137F8682,4486,TRN-EDB3B8A409B4336E,REC-5593426DF9A67B8C,A,3
MOPD-B2468B88F5BE88B5,4487,TRN-C34C9BD7896C4343,REC-DBC58EB392A9AEA7,B,3
MOPD-DAA8C0D1DD011A0A,4488,TRN-0A98C3CFE7BEF32B,REC-1D0CBFB3D35D1766,B,3
MOPD-745B259CC8B775AE,4489,TRN-DFFE3FD6C6ABEF94,REC-3603AFC6F4B1F5C3,C,1
MOPD-CF2B5ADDE3E095B5,4490,TRN-8A9DC12866DC6CD7,REC-5A642F29495F6759,C,1
MOPD-3EC402499F8879D5,4491,TRN-594441E797D69594,REC-13BB0E6B44B89DEA,B,4
MOPD-01A07A6AEA80688A,4492,TRN-77A31533D6A6FEF3,REC-5935F9E1376B87F0,C,1
MOPD-A798B26A124282A9,4493,TRN-3F0E1D72DF2E873B,REC-9AC83BB3D7A26E6A,A,3
MOPD-BD54F4C5DE6701F5,4494,TRN-AC6608777E759780,REC-C847344EAC65555E,C,1
MOPD-1B41F364D463F379,4495,TRN-043D6AAE0345E974,REC-3A05C5015F0779EF,B,3
MOPD-F3AE47079F262440,4496,TRN-50FFA55227CBD027,REC-B7D82A6F84D54D98,A,3
MOPD-2E6C107CEBD94966,4497,TRN-65594F711086EC82,REC-0DAA5714575E6132,B,3
MOPD-A61DFE44772F3CFF,4498,TRN-DFBDE139FB742695,REC-7E17422041767F81,B,3
MOPD-DD24320B65E11D61,4499,TRN-081B06256E404ABB,REC-A69B70F7488E3F13,B,3
MOPD-412DB35401EABAC9,4500,TRN-CEB0F66CC9EA5948,REC-29FCC1431B583948,A,2
MOPD-419FB13F1451A6EB,4501,TRN-33BCD757DAA6D29B,REC-BF83952635CC2A50,B,2
MOPD-0A91DAF534B7505E,4502,TRN-3C63B9524C79122E,REC-3740AC78A556F8C1,A,3
MOPD-93EDA7F0C64AAC8C,4503,TRN-5EB2B17AA6ACCA0D,REC-ABC89C0B14A5DD77,B,3
MOPD-F6244AA984E6E466,4504,TRN-E93B14AD6733E481,REC-868EAACFD13A61E6,C,1
MOPD-F96A219F1476DB97,4505,TRN-9A8A4223D9F32DBF,REC-F9845FD96859C711,C,1
MOPD-FA3CEBDD024FED9C,4506,TRN-A7CF1FF1D63DA911,REC-B893AD273EC456F6,B,4
MOPD-9DA1917AAEBF55C4,4507,TRN-FDC6A3D9DF8A8A47,REC-9580A589A0FA0471,C,1
MOPD-1B3490967CD7C09A,4508,TRN-9BAE0A244FD84532,REC-DA984FEA84E02ECE,B,4
MOPD-D831D2C8FCE95CCB,4509,TRN-902FC55679D0ACC6,REC-6C2AA61109149B9C,C,1
MOPD-6DDD0D69DDD30FC7,4510,TRN-CD8772F38045FA4E,REC-FF0622FBFFC2D4AD,B,3
MOPD-E2793E03E6A741B7,4511,TRN-C5F23F9602C5B9B6,REC-28247546B43E3F6E,C,1
MOPD-31E7E740990A4228,4512,TRN-F91A2EB032182A64,REC-DAF6B2EFDA7FAB73,A,3
MOPD-6D2F633D3C409751,4513,TRN-8B6537A779ABCDB6,REC-A10427BD714848F0,C,1
MOPD-84A7B4A2BD706127,4514,TRN-0931040AC4049D75,REC-5178FA8D9E1387C4,A,3
MOPD-56898AE7987173FC,4515,TRN-8CDFBAD7B0C94F62,REC-F2DA66AF25097C62,C,1
MOPD-E885C18DB9F85715,4516,TRN-E6E795F36D1B07F1,REC-F8BEDE26C12808D1,B,4
MOPD-7CB65E48E4BB5B5A,4517,TRN-91493567AD2B8792,REC-7CED5419F3D6221C,B,3
MOPD-5D53CE17823B55F5,4518,TRN-2FCCA9C1ED0F1F4E,REC-540427FFFD3C49C3,B,3
MOPD-8165B9C377EB41F9,4519,TRN-B28DCB80284E983C,REC-10EE063BF2048A37,A,2
MOPD-6C9CD598AE4304A4,4520,TRN-B846B1B28DDF99A5,REC-9ABBA6A19CC419CA,C,1
MOPD-BEFDCECFE81E7215,4521,TRN-D722BCEE8CF5C039,REC-05670057CB19C0A6,B,4
MOPD-250049DE9ED66E33,4522,TRN-0CFF5D2A5ACAA7D4,REC-E220452967A76EEB,A,2
MOPD-B2908FB52888CC34,4523,TRN-72691FD14F0A2F1E,REC-136E4D6FE313B239,A,2
MOPD-79DDEB0CC6AB621E,4524,TRN-2CA8A05D43F9FAE0,REC-4AA27E8B3C746F23,C,1
MOPD-CB4858A07646AEF3,4525,TRN-1351690F083B8001,REC-8BD9EE7EF5B607E2,B,3
MOPD-9FD8289F12D220DC,4526,TRN-B67DBE6BCF1005FC,REC-3C6A94763395E0B8,B,2
MOPD-CA983F7A36339454,4527,TRN-9DA8D2C202A5BF34,REC-81A28017605280BE,A,3
MOPD-848D88B00A6CB126,4528,TRN-A475FDADDE8F1D24,REC-01858ACA93B91F1C,B,3
MOPD-52D83BC88049DB8D,4529,TRN-0AFB5D1D3374C07B,REC-F5515E69BCDEC37B,C,1
MOPD-1F3CA6D883609407,4530,TRN-F37EBDBE20231EAE,REC-E0C2871B27FD001E,C,1
MOPD-64860B09B716800A,4531,TRN-27BBA37CC608A665,REC-639109BF0E974296,B,3
MOPD-93D927999480A6F7,4532,TRN-ABFFC383465539BC,REC-C438B0E4718F06B7,B,3
MOPD-95A52113E94FEBCD,4533,TRN-A98C8574DF76E7F4,REC-0431059C270E2EB3,B,3
MOPD-2B36E6C39A71A569,4534,TRN-665C6AED8B81BBB3,REC-4618B8E01564D05A,C,1
MOPD-A25547E103194273,4535,TRN-D86947A7F7CF7A17,REC-84FA4342EA0DF705,B,4
MOPD-FE93A3EF71DAAD6F,4536,TRN-4FC474A5C59E5273,REC-24D683BFA5A11B68,B,3
MOPD-7C600ED82DB06040,4537,TRN-9EA8A495A0F22540,REC-9C6D03E4756FB2A2,C,1
MOPD-C0771F03F3CA4739,4538,TRN-D188E7A41FDC94F9,REC-5CF303617C1E2BF8,A,2
MOPD-733E66795B0F3768,4539,TRN-CBC2F17702669E16,REC-F8D0053ECA561734,A,3
MOPD-63DF47AD8BFA5E64,4540,TRN-D91FAD1F2722DEC9,REC-02C83462C0BCCA26,A,3
MOPD-822B1540E4A35FB3,4541,TRN-2F36AC62763E724B,REC-E036AF5A55E16C0B,C,1
MOPD-B09A3F7A804886FD,4542,TRN-EFC7A0108BDBED58,REC-FDA2957B371DF52E,B,3
MOPD-E3E98133290B7832,4543,TRN-722FEE10E75CC1B7,REC-7D7AE9B22914F25F,C,1
MOPD-31683DE6D7955025,4544,TRN-E5FCB70AF60EDE17,REC-841D61D5A2F9A723,B,3
MOPD-26A1D2EAD5434613,4545,TRN-43C455BC4AB02975,REC-6EECFB9AA230ADB1,A,3
MOPD-022C9605112C396F,4546,TRN-2D534FB548F7C581,REC-84C5101407093F71,A,3
MOPD-36A7C2BF51AE7F4B,4547,TRN-75025A9B666A2626,REC-0FF16F625F72B078,B,3
MOPD-CBBF7D1F32E36861,4548,TRN-6019F5643DA06001,REC-531952A2B827BFB3,B,2
MOPD-A1A8A325ABA6FB3E,4549,TRN-D4F4B090126AB7C6,REC-8C4BA5952B374914,A,3
MOPD-1A68108DC1B867E9,4550,TRN-B004296BA231EFE4,REC-93793636011833CC,C,1
MOPD-FDF0D30F5467AD07,4551,TRN-D3EAFF2BDADCED77,REC-4BA9E2A7538CE1BB,C,1
MOPD-42B38BA03C42FC0C,4552,TRN-BBA7A90D6AB9AF9C,REC-8414745D10E96934,A,3
MOPD-F2D1C8617E386C54,4553,TRN-E0A781CB7D675DFD,REC-B622E785FFFB1995,A,2
MOPD-2D1F32829290D1BC,4554,TRN-EBD907AE42ED9D6E,REC-D580B71E3450C882,B,3
MOPD-4BD71E124C356250,4555,TRN-AC0E3A9C7439DD7E,REC-DD7C74CE67638697,A,2
MOPD-F9FF1DF3F8EC20A3,4556,TRN-7C6FDB6631101BFA,REC-4A70EBFB54821365,B,3
MOPD-AA441BEE6C4D9AC3,4557,TRN-7C8F11E4D539076D,REC-363F8FF39DCB90BB,C,1
MOPD-9347DAB80BCDEA50,4558,TRN-E709BEB7F9BE0AEC,REC-2816C45325F783AE,B,3
MOPD-E61E0AE7990A16A0,4559,TRN-FD2A9D7375AE203F,REC-575C9BE3F9E1ABF5,B,2
MOPD-7AA9F02C13A174C3,4560,TRN-D1A8A7FA55FFF95C,REC-EE853663189DBF2C,C,1
MOPD-F121FA959629380F,4561,TRN-A71D0177568B5A06,REC-9C100861C29B98B7,A,3
MOPD-E5B116E9C759A60A,4562,TRN-0DEFACB9D437EC5E,REC-9596FBF90FAB4389,B,4
MOPD-FDCDD524A6275AC2,4563,TRN-F109502F0578DE6C,REC-B5BC6AD9E27F6BB4,B,4
MOPD-7535C156CC50D93A,4564,TRN-983F3EB2A47C13FE,REC-1AF64F2CDA1B00F6,B,3
MOPD-907829A83E878D66,4565,TRN-96A17591F49C9EA1,REC-364DA4DDBEF0CC57,C,1
MOPD-04C12BA5306454B0,4566,TRN-37B65D327A627591,REC-DE87F8077C06D3D5,B,3
MOPD-B68B11647DFB51D9,4567,TRN-047904192E013882,REC-5255301090FF6DFF,A,2
MOPD-65187ADEE0BD3100,4568,TRN-DDC06326C46DFDE2,REC-4C679D6461A0A8B4,C,1
MOPD-22C6D43D1C3E00FE,4569,TRN-C8A78DF08DF3AA2D,REC-44D90EB79C287AE1,A,2
MOPD-55CD13058787B196,4570,TRN-051B77C8B920CFBB,REC-DCE698332379506A,C,1
MOPD-533C18393670A122,4571,TRN-D5FC1FBBDBE1D6BE,REC-AD2A6C26FEF04080,C,1
MOPD-867D3646BE4E5324,4572,TRN-596A2E87A8DEA819,REC-6C580D288ABAD59C,A,3
MOPD-ECDED32FE872D582,4573,TRN-2340C335E04C0A57,REC-43B640ED9127E79E,B,3
MOPD-84D898DF9C85819E,4574,TRN-4EA901732289302F,REC-87F9C7912F2BC885,B,3
MOPD-6B67C96A0CCCC0F4,4575,TRN-B2343DEEAAA38F85,REC-82A76250D0398FCB,C,1
MOPD-5F8FDB84E9D58AAA,4576,TRN-4902D6D34D19D1B0,REC-76C2C526E522779F,C,1
MOPD-2D6FB23D315C10FC,4577,TRN-06BFA483A2457002,REC-5761DB657BAA9CE1,B,3
MOPD-2F953800B626F771,4578,TRN-3D50AB6D3600887B,REC-C08958B2D9C8A402,B,3
MOPD-25E8732046A55A5C,4579,TRN-8E935916079B4A3E,REC-FED7481BF207C96D,B,2
MOPD-CC095DE8F782A5F9,4580,TRN-55F8777006BDB055,REC-AF44BB5D72650488,B,3
MOPD-D0EC00C8BC18EEAF,4581,TRN-F4DF3807353D9A93,REC-591157BC2AA25546,A,3
MOPD-909B75AEF61DF24C,4582,TRN-DA6516CD0AECA547,REC-AAC3DA768425BD4E,A,3
MOPD-2776A10AED65274B,4583,TRN-9CCBFA6DAB9ACECE,REC-49CE1CCD67856BFC,A,3
MOPD-0314600597381C99,4584,TRN-17A4F9268BF0F261,REC-39BD17533BB95786,B,4
MOPD-3FAE7E66E45546F8,4585,TRN-D18EE59E3F730271,REC-24A4B39A1CD85876,C,1
MOPD-A62811B4E7E55578,4586,TRN-3EC8DD94CB72AA89,REC-5D5C7627B2888140,B,3
MOPD-86F04A45D06B1C6F,4587,TRN-569D2F130D41BBB9,REC-3E6CAA632EE2D6AC,A,3
MOPD-1DA1A9030F693F80,4588,TRN-34D9B1E0CE8AA379,REC-E7ADD4D8FCD4FB8F,A,3
MOPD-0A01FEF9E030F15C,4589,TRN-E0A8DA6204D25400,REC-B900AFB53272B02B,C,1
MOPD-41E77C4FCA245CB1,4590,TRN-4A9135581C9546C1,REC-5AA51D963FB2BA0D,C,1
MOPD-C5DD757C7C1A87A9,4591,TRN-0149504B59C606F3,REC-44BBE015270DBA7E,C,1
MOPD-E65B2B1355ABBA67,4592,TRN-072AA7E7EDF4EBCC,REC-7C98747AD87D9FE9,C,1
MOPD-6F835DA31B0B6036,4593,TRN-14DBF901E04D575A,REC-E4EF3D442273514B,A,3
MOPD-0D8D8CCC649D8506,4594,TRN-D8DC3ECF393C52A9,REC-FE0EED574E4F90C3,C,1
MOPD-0E0BA6DAB8D8EEA1,4595,TRN-DA8E16C580C1B34F,REC-B0D3CD99CF808DFB,A,3
MOPD-51E57E2B14880EFB,4596,TRN-B009D35F358466BF,REC-BCAD4E5E354F01E2,B,3
MOPD-96D7B219F8654E3A,4597,TRN-7B0B2873B62434B8,REC-706A20698E6819D0,C,1
MOPD-0FF0445ADCB7DF7C,4598,TRN-09A63CAE8DE48EB1,REC-7E305BA1722A0456,B,3
MOPD-427B67270621A13C,4599,TRN-B8F1558F49A011C7,REC-38647F6DA1FABF80,C,1
MOPD-9AA8464248A7A0C0,4600,TRN-A9BFEDDAE868285E,REC-1E74D952EB60A247,B,4
MOPD-3E5815462937B6ED,4601,TRN-0F0CC2CE7CB3F821,REC-CFF5758CB6E463BD,A,3
MOPD-7272BC1E189C98B6,4602,TRN-CBC2128F777CB68C,REC-18B25197480BF476,C,1
MOPD-0F2F41E1F7E7F73E,4603,TRN-91737DD180EA4002,REC-F525A3419386AC0D,B,2
MOPD-36B520BEC5E69647,4604,TRN-2286B985DE0F1547,REC-201D951909E98947,A,3
MOPD-4B9ECB397C491A2D,4605,TRN-E26FE7013E5DEDD0,REC-0D0669C3CC70768B,A,2
MOPD-9160E8FFE460A902,4606,TRN-6690FA199629FF9C,REC-57FA94CCEBE152FC,A,3
MOPD-10FBA6ED078E182F,4607,TRN-EF69F8DC8431D3B5,REC-47B2B122B8FDF3E6,C,1
MOPD-04895CA85D460571,4608,TRN-5FB3E15519356DB2,REC-1A1E2B7E272EF855,A,2
MOPD-BAA5F17E4203C344,4609,TRN-84A6AEE5277123EC,REC-BCBD05DD0F9F2574,B,3
MOPD-BAF5088AE576B2DD,4610,TRN-0342CEB0B1DD7D6D,REC-A7EF4CDA813E8FD5,B,3
MOPD-6F322CA184EF09B7,4611,TRN-0322381F14B3EB2B,REC-B9F561B91ACC8144,B,3
MOPD-2811358CEBC9848F,4612,TRN-A7D1856B51EA97C5,REC-92BCD11CFDE09B60,C,1
MOPD-ED0DDB6CB288E5F1,4613,TRN-583507EE4F30EF32,REC-69EA4203CA3D35C9,C,1
MOPD-2B5BA679D379D960,4614,TRN-01710183D9A6C696,REC-9E80CDDFEABDEFCE,C,1
MOPD-B96CC20411E281B4,4615,TRN-8134AE8F5F0357E3,REC-A0725D593FC78F94,B,3
MOPD-97F12C6C2B466771,4616,TRN-BAF36504DA7E5133,REC-094F1ECB8A6CDFEE,C,1
MOPD-0009DCBD3159FB8A,4617,TRN-73A1EF8AF1B48060,REC-468F62BE2D6F3C75,A,2
MOPD-6832ECF71DFED9E7,4618,TRN-1839BB9CF31B9435,REC-A4DE0B86B1753530,C,1
MOPD-0C2C0A3AA6E202C4,4619,TRN-DDB3030BB206CF03,REC-1060122D9EC61EB7,C,1
MOPD-BEB1024CA17110B4,4620,TRN-C0540F04A86C2364,REC-A5565D5E244BBC4B,A,2
MOPD-C4C383BADBAE696C,4621,TRN-FEB42201C84D7914,REC-40DECB43236AF533,A,2
MOPD-FA10D48BDC30902B,4622,TRN-E6915EE6318661AB,REC-96E66465ACA4A0AA,A,2
MOPD-2A434159B4E32342,4623,TRN-5C0861529237DF3E,REC-7099B29F0B13944A,C,1
