anon_record_id,anon_instance_id,category,training_phase,record_occurrence
REC-CB71B64DA218513E,TRN-55C24EFCC955A1DF,C,initial_expert_rl,1
REC-CB832B52BAA24AD2,TRN-50FE4A72C23F3F86,A,initial_expert_rl,1
REC-CBCFDF75AC33D29B,TRN-A757716E9EAF2BE6,A,initial_expert_rl,1
REC-CBDA9CBCFEDEA1E3,TRN-92EF237DF7ADE71A,A,initial_expert_rl,1
REC-CC3C2B8BFC9F27B1,TRN-04C0C6980086600D,C,initial_expert_rl,1
REC-CC6BB292E7C84606,TRN-1EB090E17B720963,A,initial_expert_rl,1
REC-CCA2C59331CD76C4,TRN-1F5BEE6E122E748F,C,initial_expert_rl,1
REC-CCB1FA84CAA4F11D,TRN-A533D9A62157F405,C,initial_expert_rl,1
REC-CCBE2CD5265E8918,TRN-8E27C613DB483F36,C,initial_expert_rl,1
REC-CCFB722E303B5916,TRN-74B36ECA02DCD888,B,initial_expert_rl,1
REC-CD03705A749EC0D3,TRN-3B2AE34B2E8AD65C,C,initial_expert_rl,1
REC-CD064938FD260EC3,TRN-A6408B75CFDB7D7A,C,initial_expert_rl,1
REC-CDA090D96AB5F420,TRN-DC757431D57E64C8,C,initial_expert_rl,1
REC-CDE1FA789CD105D1,TRN-36FFFAA3D9FDFC7D,C,initial_expert_rl,1
REC-CE08442227E15D1C,TRN-129BFCEC6FDD8E08,C,initial_expert_rl,1
REC-CE14215C009A05E2,TRN-6B32262B829F96C0,C,initial_expert_rl,1
REC-CE26D47C2C7B3EAE,TRN-BE89028D2C73AE72,C,initial_expert_rl,1
REC-CE2E8824B0531DC6,TRN-87C63AEB8FC5BDBA,C,initial_expert_rl,1
REC-CE32A408E2D16C7F,TRN-63E92EEA5E2F12AF,B,initial_expert_rl,1
REC-CE58D6B41328FA7B,TRN-12EE6C93AB6C1330,C,initial_expert_rl,1
REC-CE7E3F390133A846,TRN-F337A8053D244B4B,C,initial_expert_rl,1
REC-CE9673CD254DD8FD,TRN-906A3E48C6355675,C,initial_expert_rl,1
REC-CEB62B093224C0FB,TRN-F518DB224538EF83,A,initial_expert_rl,1
REC-CEC0F298CAB5BFC7,TRN-9127A80E40B6FC3D,C,initial_expert_rl,1
REC-CED8FB8303F1746D,TRN-9D36F58376038C09,C,initial_expert_rl,1
REC-CEF03E4362E67AD0,TRN-754F822BD9111B57,C,initial_expert_rl,1
REC-CF2FF2FCD6416FDF,TRN-3BF5B891407C52FB,C,initial_expert_rl,1
REC-CF44D2E18E73A79D,TRN-DD78856C6E8D6A5A,A,initial_expert_rl,1
REC-CF49C923CD6CD67D,TRN-E6A538656EB573E8,C,initial_expert_rl,1
REC-CF5145DA27979A79,TRN-62D719D130A03F79,A,initial_expert_rl,1
REC-CF5A6E85F1D5D271,TRN-F7F8F2E25E1D5D14,A,initial_expert_rl,1
REC-CFB579CFE6A2C6F9,TRN-C2B20A5A7998C655,A,initial_expert_rl,1
REC-CFC10F71D0868F57,TRN-DB10BE73265ACE8B,A,initial_expert_rl,1
REC-CFC2C64B406ED30C,TRN-FA9891AEF78AFFC6,A,initial_expert_rl,1
REC-CFE1F8EE6E85BACC,TRN-0FDB9C7E9FEFF192,B,initial_expert_rl,1
REC-CFF5758CB6E463BD,TRN-0F0CC2CE7CB3F821,A,initial_expert_rl,1
REC-CFFD6D36432A82C9,TRN-75FCC497E170B528,A,initial_expert_rl,1
REC-D01ECA2CBC1B1230,TRN-5010047612266453,C,initial_expert_rl,1
REC-D04C1767D94865A7,TRN-A83C1E535E4B0650,A,initial_expert_rl,1
REC-D071F9E7ED046C57,TRN-8E6DD1D537015FE3,C,initial_expert_rl,1
REC-D076108FA65807F6,TRN-B0B29440CE0F529B,A,initial_expert_rl,1
REC-D0C5CAF0149666C8,TRN-00BA5924FDCCE4C7,C,initial_expert_rl,1
REC-D0C9AFC16FFF96DA,TRN-7DAD985E1C14C5BC,C,initial_expert_rl,1
REC-D108A98544DF9148,TRN-15B138E54513A8D7,C,initial_expert_rl,1
REC-D1500803C8CE2D07,TRN-E0EA21EF2C6305F4,A,initial_expert_rl,1
REC-D175C739F7E9FF39,TRN-966122929FD8624E,A,initial_expert_rl,1
REC-D1869842FE5C78A2,TRN-DA265D50E213A65D,C,initial_expert_rl,1
REC-D18B2B50F569375F,TRN-7C416602535246FC,C,initial_expert_rl,1
REC-D1AECEC67B6A0CBA,TRN-CB6F7E001C76CCFB,C,initial_expert_rl,1
REC-D1C30BDFA3B34E8E,TRN-BBA2AB07E2342BDB,C,initial_expert_rl,1
REC-D1DC0058DF07E6C3,TRN-F2CDF234C2D7AAA3,C,initial_expert_rl,1
REC-D1EA69F735E311F1,TRN-8CABA854A32011EF,C,initial_expert_rl,1
REC-D1F8F4C94D1BC250,TRN-B66EBBD5D9D9E9B7,C,initial_expert_rl,1
REC-D201C152717506D4,TRN-AFA62337509745CE,C,initial_expert_rl,1
REC-D21C019E53947DF9,TRN-1797B9C92C44D2E7,C,initial_expert_rl,1
REC-D22D9D15304CF8D4,TRN-44A33FAF847990E1,A,initial_expert_rl,1
REC-D22E8D146927A8F6,TRN-F588A8200C762A7D,A,initial_expert_rl,1
REC-D22EA84ACDB4B73D,TRN-2D435ADEDE2C70F2,C,initial_expert_rl,1
REC-D24D59061CD64691,TRN-32276E506E56E286,B,initial_expert_rl,1
REC-D254D52A4FE15DF6,TRN-3754D1F1E1BF32EA,C,initial_expert_rl,1
REC-D25849A95F0BE994,TRN-C2B191562990245B,C,initial_expert_rl,1
REC-D270B050CBC00F09,TRN-14E7604B1E48316B,A,initial_expert_rl,1
REC-D288322FDE8875B0,TRN-9B0C6A4EEA4DE7A6,C,initial_expert_rl,1
REC-D29A72DDAC60C491,TRN-016EE6F5D42B9F73,B,initial_expert_rl,1
REC-D2A7408586D2FC7C,TRN-C2624B0F3575EC19,C,initial_expert_rl,1
REC-D2A968084E395E94,TRN-070863BCCBBDE47F,C,initial_expert_rl,1
REC-D2C52CEF6AF4DAE7,TRN-729B2F35DF0E29B3,C,initial_expert_rl,1
REC-D317AD457B7C55E4,TRN-6BA772185CBB7D68,A,initial_expert_rl,1
REC-D3857B3BBA916DCA,TRN-77B3C0D3015B2125,A,initial_expert_rl,1
REC-D3D304D772E2657A,TRN-3E280F72E78A95BD,C,initial_expert_rl,1
REC-D40155704B3A9178,TRN-B1A1E7122B0E6A2C,C,initial_expert_rl,1
REC-D4195C61F2F1526A,TRN-2629B62C244D6FB5,B,initial_expert_rl,1
REC-D43CAACFF7B16E30,TRN-3771B5228E454EAC,C,initial_expert_rl,1
REC-D4443FD03CFC0926,TRN-0D4CFA757373C79D,C,initial_expert_rl,1
REC-D47006BBEBE32A46,TRN-55BDED5A5CC3C72D,C,initial_expert_rl,1
REC-D4A3B87CD884F689,TRN-1EF6E85FDD66606D,A,initial_expert_rl,1
REC-D4AB65032B787E08,TRN-F42471CD3F5E176D,C,initial_expert_rl,1
REC-D4B2FB547C40F31B,TRN-9E13216AA8C4958C,C,initial_expert_rl,1
REC-D4C3C17535D9CDCE,TRN-4E7889764642571C,C,initial_expert_rl,1
REC-D4EC2C9DC46CD54E,TRN-E5F43B9F417FBEBC,C,initial_expert_rl,1
REC-D4ED884F13E8F2BB,TRN-4150C1EAC40BE77A,C,initial_expert_rl,1
REC-D502E0FD07F8FF31,TRN-C901EEF07510B6F8,A,initial_expert_rl,1
REC-D520B8DF3283F317,TRN-FCD959C8FAAC7415,C,initial_expert_rl,1
REC-D5254EBEF2BF3626,TRN-BE15414604B69C8A,B,initial_expert_rl,1
REC-D537B72E1D0B2AAC,TRN-5B9A9A328E8CBDA8,A,initial_expert_rl,1
REC-D54A69989CD36195,TRN-6F29488C7DFE1306,C,initial_expert_rl,1
REC-D54CCE8DF428DB55,TRN-218A9612006BDBE4,C,initial_expert_rl,1
REC-D55D016FDBE87D58,TRN-54F2AB459ECC35C0,B,initial_expert_rl,1
REC-D573A63D6937EC27,TRN-7E068BB8C628F3FD,A,initial_expert_rl,1
REC-D580B71E3450C882,TRN-EBD907AE42ED9D6E,B,initial_expert_rl,1
REC-D58939E151B37F56,TRN-768524A904FD6CB7,C,initial_expert_rl,1
REC-D5C39DC5696A5D1B,TRN-0D1F2F8EE67A36EE,C,initial_expert_rl,1
REC-D5C77059D4576E94,TRN-4A9811E3D34C16C3,C,initial_expert_rl,1
REC-D5EAE07570651807,TRN-AD72FA45AA462504,B,initial_expert_rl,1
REC-D5EFC077FD31DBE8,TRN-0537A5DD06DBF1F3,A,initial_expert_rl,1
REC-D61B42CF98642037,TRN-713F38029CB374ED,C,initial_expert_rl,1
REC-D640F035D004C92F,TRN-004EF7EB2A58BCE2,A,initial_expert_rl,1
REC-D64E433C5960E65B,TRN-26280288D8D4CAA9,C,initial_expert_rl,1
REC-D65B6471E654F96E,TRN-A7F4777D625A1354,A,initial_expert_rl,1
REC-D669E484B683EFAB,TRN-8C0726A63B7B7C11,C,initial_expert_rl,1
REC-D66BA08037E4C6F1,TRN-71D1FB8992BE82AB,C,initial_expert_rl,1
REC-D670DF5C08ECD31A,TRN-9BF86A793A39BB9A,C,initial_expert_rl,1
REC-D694424665365BED,TRN-1204F7D38F44B51E,B,initial_expert_rl,1
REC-D695E980679EFC9C,TRN-335C8CF59E16871A,A,initial_expert_rl,1
REC-D6C0E6CB5AA084F8,TRN-D3B48992DFBE1F3E,C,initial_expert_rl,1
REC-D6DA61DEAF6CA02A,TRN-A26A46BBD9D2BCDA,A,initial_expert_rl,1
REC-D6F232E69BD04E12,TRN-19DD2F6E4EE12C95,B,initial_expert_rl,1
REC-D6FCA35DA9BBCE43,TRN-6D1037D75D0C93B8,C,initial_expert_rl,1
REC-D70A520ED940A3A3,TRN-AA1E634CD4B525D5,B,initial_expert_rl,1
REC-D70C907AADEDC7F3,TRN-7C844CC2ADEF3E3B,A,initial_expert_rl,1
REC-D7245F416E8544BB,TRN-A1CD6869297B06D8,C,initial_expert_rl,1
REC-D7410B12B5EACE32,TRN-A95D1A3B30C05499,B,initial_expert_rl,1
REC-D74BFFF204A22613,TRN-553C94CDDF2C6DD8,B,initial_expert_rl,1
REC-D76B879EE03C03AA,TRN-40BA1904A2E11B3E,C,initial_expert_rl,1
REC-D7874678C9622382,TRN-133F1F3C1915506D,C,initial_expert_rl,1
REC-D7ABE9684B7014BD,TRN-04E8B261D741A822,A,initial_expert_rl,1
REC-D7B267DDF2EF1B98,TRN-FDAECE2A234A3EFC,B,initial_expert_rl,1
REC-D7C232CD2DAB10F1,TRN-4CD80D6EC14C65D4,C,initial_expert_rl,1
REC-D86CADC7944F2933,TRN-EC4C65F7357AAD83,A,initial_expert_rl,1
REC-D8728DB6C4982D0C,TRN-1770CA321E85BB13,B,initial_expert_rl,1
REC-D87B21F67CDAFD94,TRN-83A18076C7CA6DE0,C,initial_expert_rl,1
REC-D8B6F3D82EAAFBB9,TRN-87524296AAC820F7,B,initial_expert_rl,1
REC-D902E54A6C61A80B,TRN-11B968B98D5B604C,C,initial_expert_rl,1
REC-D91784592F7CACDD,TRN-9989D9AF46AE7536,C,initial_expert_rl,1
REC-D95150D8425BE01E,TRN-B5E7F9F7382CABA9,C,initial_expert_rl,1
REC-D9636F0B878C7385,TRN-954261195CFB9734,C,initial_expert_rl,1
REC-D96D7B6D10033772,TRN-A17DAACBB15CA00C,C,initial_expert_rl,1
REC-D979374FBC6BC456,TRN-453072C91AD45116,B,initial_expert_rl,1
REC-D98CC7B0FE28E301,TRN-BC203A7EDDFD3A88,C,initial_expert_rl,1
REC-D993EBDF6949D6DA,TRN-FBDE6680F36D4F08,C,initial_expert_rl,1
REC-D9940D08D9BB6D3A,TRN-2B982023F4AE79D2,A,initial_expert_rl,1
REC-D9EFA24EDFBE0D77,TRN-821E802C14117AE4,C,initial_expert_rl,1
REC-D9F2BD23DF9581F0,TRN-45E6AB0A9E5DFE3A,C,initial_expert_rl,1
REC-DA01FB2220FE891D,TRN-4C31B4C64E00E1C1,C,initial_expert_rl,1
REC-DA0A793104A4D7FD,TRN-59E8DA8EB232F373,C,initial_expert_rl,1
REC-DA15D341600E3A34,TRN-30BCCB28E7F78277,C,initial_expert_rl,1
REC-DA29285AFDF46BC4,TRN-55078EF5F55EE952,C,initial_expert_rl,1
REC-DA42443C7D378F14,TRN-234BDE137C084205,B,initial_expert_rl,1
REC-DA89E9C7933D779A,TRN-8FD81F8DF72044AB,C,initial_expert_rl,1
REC-DA9310FA4A1E1F48,TRN-155E76DFA395F72C,C,initial_expert_rl,1
REC-DA984FEA84E02ECE,TRN-9BAE0A244FD84532,B,initial_expert_rl,1
REC-DABBB3A7FDC0A828,TRN-70C5F7157939531D,A,initial_expert_rl,1
REC-DABF2228EA7802B0,TRN-AC527C334113F520,A,initial_expert_rl,1
REC-DAC03E3B0C875107,TRN-5B200692BC10AC57,C,initial_expert_rl,1
REC-DACC1FD99C139F63,TRN-3C0F1A1C1695AB68,A,initial_expert_rl,1
REC-DACD46785DF82CDB,TRN-D755867E19CF2C5E,B,initial_expert_rl,1
REC-DAF6B2EFDA7FAB73,TRN-F91A2EB032182A64,A,initial_expert_rl,1
REC-DB15848EC9DC125C,TRN-BD07A5A324777056,C,initial_expert_rl,1
REC-DB481ABB123A027F,TRN-F7D7FB6B9A0F0F29,C,initial_expert_rl,1
REC-DB60DD5ACB2B1B07,TRN-89A587266D311A9D,C,initial_expert_rl,1
REC-DB790EA3CC051F60,TRN-579F8BD1E7E0428F,C,initial_expert_rl,1
REC-DB8DF5246BB15FFD,TRN-9069AB445069E3A2,B,initial_expert_rl,1
REC-DBA25032A10B0571,TRN-1730199DB5C161F9,C,initial_expert_rl,1
REC-DBC58EB392A9AEA7,TRN-C34C9BD7896C4343,B,initial_expert_rl,1
REC-DBD47F3CA73DE615,TRN-D9AF5E15A820DE45,C,initial_expert_rl,1
REC-DBF4BAD6CA57880C,TRN-8BA4FBD7F0CCB26F,B,initial_expert_rl,1
REC-DC131071A06F15CE,TRN-8D46B580026E2502,C,initial_expert_rl,1
REC-DC2DD6CE3CAE9256,TRN-6BB6038D0EE23833,C,initial_expert_rl,1
REC-DC2E678E7861AE20,TRN-C678C4AA21820C75,C,initial_expert_rl,1
REC-DC3C68FE8B503839,TRN-833E6E747916A7D1,A,initial_expert_rl,1
REC-DC458CB23BA8E0F1,TRN-195B88BF4CF8EED9,C,initial_expert_rl,1
REC-DC49EB7974D053A2,TRN-F961B4B7CB1EC760,A,initial_expert_rl,1
REC-DC4DA752FAAB88B6,TRN-F175580D0805ECBA,A,initial_expert_rl,1
REC-DC5331FEE0E88D77,TRN-42D5AE72A1EF29F8,C,initial_expert_rl,1
REC-DC9F5BFB8BB75880,TRN-87BA2AE54AF153B2,C,initial_expert_rl,1
REC-DCB64AFE545AFB4C,TRN-F50C3B2788432DB9,C,initial_expert_rl,1
REC-DCCAF55FB66E44D1,TRN-0FA1363721F26E70,C,initial_expert_rl,1
REC-DCDBA8D827273B99,TRN-85293217959882F7,B,initial_expert_rl,1
REC-DCE698332379506A,TRN-051B77C8B920CFBB,C,initial_expert_rl,1
REC-DCF773095E1A08B9,TRN-E4B7780D9182DFDB,C,initial_expert_rl,1
REC-DCFEA1123AFB78CA,TRN-F1441D0491DC7E05,A,initial_expert_rl,1
REC-DD2CD08E86167E7D,TRN-FD94FDAAF4B1C893,C,initial_expert_rl,1
REC-DD3AF309037BE744,TRN-1C27BBBF62B01363,C,initial_expert_rl,1
REC-DD3FE9ECA2B074BE,TRN-2E60037F5EEAA8B5,B,initial_expert_rl,1
REC-DD4851EEFE9CD21E,TRN-EBE19BE4F496DD09,C,initial_expert_rl,1
REC-DD522CCCED2CF338,TRN-E72CD865D680AEEF,C,initial_expert_rl,1
REC-DD58A6BDFB3A8885,TRN-C3ED94F5450C97C2,C,initial_expert_rl,1
REC-DD5C64575CABFD3C,TRN-E43B8C4B702661A2,C,initial_expert_rl,1
REC-DD7C74CE67638697,TRN-AC0E3A9C7439DD7E,A,initial_expert_rl,1
REC-DD93DB7B1189C240,TRN-CFA9512DEE3C916F,C,initial_expert_rl,1
REC-DDAB5AA19924ABE8,TRN-6E473343F60FC68D,C,initial_expert_rl,1
REC-DE0556BF52E76770,TRN-0BDE77367C20FBCD,C,initial_expert_rl,1
REC-DE0A1FBC802C9075,TRN-29421BA843847558,C,initial_expert_rl,1
REC-DE39766D26ABC17E,TRN-5B5E45AD50874D55,C,initial_expert_rl,1
REC-DE3E5FB7856B6EC2,TRN-98BED4E7C850731B,C,initial_expert_rl,1
REC-DE3F2CAA38EAD31D,TRN-C5EBA6281101CD3E,C,initial_expert_rl,1
REC-DE405BA03D8B9A8E,TRN-342385B3245E1394,C,initial_expert_rl,1
REC-DE523DE32B10DF3A,TRN-1160ECFC51A79ABF,B,initial_expert_rl,1
REC-DE548224FBD4F840,TRN-D966FA3E608ACC41,A,initial_expert_rl,1
REC-DE87F8077C06D3D5,TRN-37B65D327A627591,B,initial_expert_rl,1
REC-DEA32C8FFCCE4B11,TRN-BBBEED5AEC0179E9,B,initial_expert_rl,1
REC-DEAC5CF0F5023051,TRN-F72DBDA5B55962B4,A,initial_expert_rl,1
REC-DEB091D32579A748,TRN-FC63FB7AC5280D5D,C,initial_expert_rl,1
REC-DEC5C5CBCCD5BF29,TRN-4558521C5FD7C145,C,initial_expert_rl,1
REC-DECBAA294524CC64,TRN-899B76EAA24F29EA,A,initial_expert_rl,1
REC-DEDEFF74F8241803,TRN-0750343EB1F5D44F,C,initial_expert_rl,1
REC-DF33F54EF2071018,TRN-EDB2EACCA2928C90,C,initial_expert_rl,1
REC-DF44B7D9BEE8507A,TRN-AE0821819461DD33,C,initial_expert_rl,1
REC-DF484D190E7584DB,TRN-B7FC9A950E934D85,C,initial_expert_rl,1
REC-DF565C4F1E60A12A,TRN-3CF5E8E69A8BFADD,B,initial_expert_rl,1
REC-DF7CB195E51E2B82,TRN-5C5344EBCA899440,C,initial_expert_rl,1
REC-DF7D48B04CE85236,TRN-9511E2C2137A4915,C,initial_expert_rl,1
REC-DF825877415847BB,TRN-6E42AFBE528E250B,C,initial_expert_rl,1
REC-DF840A47A153AA1A,TRN-195EAA5B78BD0BD7,B,initial_expert_rl,1
REC-DFA28DA6D2809E17,TRN-B50741A4F5DEAE83,B,initial_expert_rl,1
REC-DFE190BE5AD53A1E,TRN-CD6B9678B35D1DF1,C,initial_expert_rl,1
REC-DFE25F68D51AE9E4,TRN-3E321FEF84B14FB9,B,initial_expert_rl,1
REC-DFEC979E85B5AD6E,TRN-44DE5FF7A88DD5C4,C,initial_expert_rl,1
REC-DFF84404E3E959C3,TRN-D02ABA69E6D7C28F,C,initial_expert_rl,1
REC-DFF8F84109A5B4CB,TRN-8B78AF116D4C17C0,C,initial_expert_rl,1
REC-DFFC82E249EF3E82,TRN-F8B4302DA3947DE8,B,initial_expert_rl,1
REC-E0085BD6F272295F,TRN-1C0DC884119B61BA,C,initial_expert_rl,1
REC-E030FA221B63CB7A,TRN-582B84FF371DD36D,A,initial_expert_rl,1
REC-E036AF5A55E16C0B,TRN-2F36AC62763E724B,C,initial_expert_rl,1
REC-E048AF3CFAB4A21C,TRN-CD97A276640BFF71,A,initial_expert_rl,1
REC-E07109A5CAD92017,TRN-BE32EBA8FBE1D10F,A,initial_expert_rl,1
REC-E082ABEDFB12E756,TRN-23A3276AE34357E7,C,initial_expert_rl,1
REC-E086FE85E1439D21,TRN-4325DED72BA2432C,A,initial_expert_rl,1
REC-E0AFA557DEC15D4A,TRN-803FA6273F160426,A,initial_expert_rl,1
REC-E0B082D5555B2749,TRN-8E0C383CE692294B,A,initial_expert_rl,1
REC-E0B7A4FD5EF0D31C,TRN-F06868FCABC16C0C,C,initial_expert_rl,1
REC-E0C2871B27FD001E,TRN-F37EBDBE20231EAE,C,initial_expert_rl,1
REC-E0D0C6FB89EBCC2F,TRN-AF63911B4475F8FE,C,initial_expert_rl,1
REC-E0E9D283C84B0CA6,TRN-00718408537EBB93,C,initial_expert_rl,1
REC-E0ED4081282AD135,TRN-22159B32AD16D41E,B,initial_expert_rl,1
REC-E0F650CDE96901AB,TRN-E8F0D97392A3B376,C,initial_expert_rl,1
REC-E121A41508C87B56,TRN-852B0BD813B1CA48,B,initial_expert_rl,1
REC-E12F8078A07C4CC2,TRN-83D3F7A50263E9B7,B,initial_expert_rl,1
REC-E1601027CFCAE209,TRN-B084A02FD770CE65,B,initial_expert_rl,1
REC-E16834648235B26B,TRN-AB25FF7982807B48,A,initial_expert_rl,1
REC-E177539BDDBC4C92,TRN-B8966AD59DCB5D10,C,initial_expert_rl,1
REC-E17EE0587B008466,TRN-C1682F288DFD5B5D,C,initial_expert_rl,1
REC-E184CFE617C7A4B5,TRN-87B9204BDCBBDFBD,B,initial_expert_rl,1
REC-E19A3DF4D4EC1F9F,TRN-6A46C849D9D95637,C,initial_expert_rl,1
REC-E1A697ED2D6BC005,TRN-2F35EC4D9A97330B,A,initial_expert_rl,1
REC-E1C1B49E4490185E,TRN-8C7BA884BD8A81B4,C,initial_expert_rl,1
REC-E1FA3DFD90DBA5E3,TRN-73D9BEA1DD45F896,A,initial_expert_rl,1
REC-E1FF7E7DB67245C1,TRN-5B33A45007B52CC0,C,initial_expert_rl,1
REC-E205BBB174B3CAA5,TRN-C198C1D919ABFE48,B,initial_expert_rl,1
REC-E220452967A76EEB,TRN-0CFF5D2A5ACAA7D4,A,initial_expert_rl,1
REC-E225827128EEB3CF,TRN-5516A1CE332C0080,A,initial_expert_rl,1
REC-E2267E2170C44883,TRN-37BFAEF492D54652,A,initial_expert_rl,1
REC-E227713EB645CE2D,TRN-141C1BB26CC28E75,A,initial_expert_rl,1
REC-E22827D0EAB33335,TRN-413C86C984315058,C,initial_expert_rl,1
REC-E23FF61B157B7317,TRN-D1B32E310EE285AD,B,initial_expert_rl,1
REC-E249177FE37808AE,TRN-98BD598E60EA77DF,A,initial_expert_rl,1
REC-E29621090CDA1DCB,TRN-94244C479D374C68,A,initial_expert_rl,1
REC-E29DE3749A4B5A9F,TRN-FDC7F34F200E100E,C,initial_expert_rl,1
REC-E2A64E7461DFA822,TRN-4D08EC403CA1F4DC,C,initial_expert_rl,1
REC-E2CF513F35CAF035,TRN-1856A79B23878148,C,initial_expert_rl,1
REC-E30A115F0A0BFE27,TRN-EFF797EAF7CE3467,A,initial_expert_rl,1
REC-E30CA8A16027836B,TRN-65DD4414E72A0C69,A,initial_expert_rl,1
REC-E30DDE789D979795,TRN-325FB0F392E6D51F,B,initial_expert_rl,1
REC-E31F1A803373996C,TRN-427A8BE1A3D8C468,B,initial_expert_rl,1
REC-E323C3381789988C,TRN-F9AE5DBF710FC2B2,C,initial_expert_rl,1
REC-E336697FE199DCAB,TRN-284B9D662BC1E176,A,initial_expert_rl,1
REC-E355AE28D91271E4,TRN-466BB9D8C198A9BB,A,initial_expert_rl,1
REC-E35C88B51DD3AB6F,TRN-CC05F760D9E594CB,A,initial_expert_rl,1
REC-E368546672B20069,TRN-548BD94AE648DB2E,C,initial_expert_rl,1
REC-E37BBB51783728E9,TRN-F7B6F4CB50EABD2C,C,initial_expert_rl,1
REC-E3997559FBD54A6E,TRN-EFB401CA92608636,C,initial_expert_rl,1
REC-E3A1064BF1094A9F,TRN-68EA183B71B509C8,A,initial_expert_rl,1
REC-E3A60F2E498F110F,TRN-B8ABB65B7E92BC21,C,initial_expert_rl,1
REC-E3B4A00A286A4C3B,TRN-A8EAA614240C8B7B,C,initial_expert_rl,1
REC-E3BFE5496EE2A404,TRN-4B34528DE6C021C7,B,initial_expert_rl,1
REC-E3E266CF76C22655,TRN-923C6548152D8593,A,initial_expert_rl,1
REC-E3E5C3B18A1D12C0,TRN-BC98A68D40312279,B,initial_expert_rl,1
REC-E3E61BCF0768F30C,TRN-33A879EC30E4B401,A,initial_expert_rl,1
REC-E3F9C41B991B6FAB,TRN-0E8715DB9CB374C4,C,initial_expert_rl,1
REC-E4027DCEFFB2ADA5,TRN-774266EFD4187791,C,initial_expert_rl,1
REC-E437CA38E332D2EF,TRN-275E15B41BF210B0,C,initial_expert_rl,1
REC-E43DA4FE96F3A171,TRN-DA2999F865ED53A7,C,initial_expert_rl,1
REC-E441F69FA54AE066,TRN-4F7432CE63732524,C,initial_expert_rl,1
REC-E49022B4927411DC,TRN-852D3A5456C0B0BD,C,initial_expert_rl,1
REC-E49AEE116F5C7045,TRN-4AC0CC3BD38A3E6E,C,initial_expert_rl,1
REC-E4AAE70024920F11,TRN-0BD28B7B581DE959,C,initial_expert_rl,1
REC-E4D886E3D9DD8A9B,TRN-B25D2C3AB251A449,C,initial_expert_rl,1
REC-E4DF26D15E08F3FC,TRN-93EE86A760F2C94C,A,initial_expert_rl,1
REC-E4EF3D442273514B,TRN-14DBF901E04D575A,A,initial_expert_rl,1
REC-E51B1B03C849BE8C,TRN-B4E6CB3C0041D41C,B,initial_expert_rl,1
REC-E55419D86BE1FEFF,TRN-93C72436A5F9FDB4,C,initial_expert_rl,1
REC-E59E590512A12289,TRN-5BF2D81BAF3D9BFD,C,initial_expert_rl,1
REC-E5A2E113DF790CDA,TRN-00ACA74A7941F6FC,C,initial_expert_rl,1
REC-E5A851B471DDE436,TRN-FEB716C229CC1C0D,C,initial_expert_rl,1
REC-E5BC2C9B6E43ABCA,TRN-6485CB17F711D26F,A,initial_expert_rl,1
REC-E5BDE2EC3F0BFDF1,TRN-DC715D94B2B6C64F,C,initial_expert_rl,1
REC-E5E10E489614B93F,TRN-D92DFAAE47B8BB43,A,initial_expert_rl,1
REC-E5E1ECB63802D064,TRN-E28E464805FA7C88,C,initial_expert_rl,1
REC-E5E8D6C1552D5129,TRN-6F565BA599B135B7,A,initial_expert_rl,1
REC-E5F7380142A90FA5,TRN-17337422C1B6E665,C,initial_expert_rl,1
REC-E6041A82C5B6D125,TRN-09D2F6A663981D43,C,initial_expert_rl,1
REC-E61AFC1658776DCC,TRN-5FEC7911F92F0D9F,C,initial_expert_rl,1
REC-E643A20530731B51,TRN-D10AA1E1B7932A5D,A,initial_expert_rl,1
REC-E653C73377639208,TRN-8A5E66352049B7FB,C,initial_expert_rl,1
REC-E65A11D4302AC9BD,TRN-CBD238316445EF9E,C,initial_expert_rl,1
REC-E6764C614BE11C6D,TRN-D1425FE94C0E1415,C,initial_expert_rl,1
REC-E68F9778E262EAAD,TRN-34BD9143B1B08033,C,initial_expert_rl,1
REC-E6B5542CC4F5BB7D,TRN-33662E6CD9D14624,C,initial_expert_rl,1
REC-E6D85AC297B631FE,TRN-B5C198086069CD8E,C,initial_expert_rl,1
REC-E6DEB7750472E23B,TRN-FADA856E233F939F,C,initial_expert_rl,1
REC-E6ED61C8069462B2,TRN-610FAE222E77197B,B,initial_expert_rl,1
REC-E7219B59B5423AE2,TRN-871411FCD7AEA4D2,C,initial_expert_rl,1
REC-E7233DC282588AE1,TRN-D5952D4D41B0138F,A,initial_expert_rl,1
REC-E79A673864C2CE9B,TRN-57660639FBDEBB60,C,initial_expert_rl,1
REC-E7ADD4D8FCD4FB8F,TRN-34D9B1E0CE8AA379,A,initial_expert_rl,1
REC-E7BEA4012E1CA4A0,TRN-3AA7A668E741C859,B,initial_expert_rl,1
REC-E7C3F4DCD9804610,TRN-2AB1E31972BB75FA,C,initial_expert_rl,1
REC-E7FA2177FB63B84B,TRN-C03C8607D9885DAF,A,initial_expert_rl,1
REC-E8030F84E466A81A,TRN-844A45D0BC6BCB31,B,initial_expert_rl,1
REC-E8034CE95F090AC4,TRN-E616CF50180BE78E,C,initial_expert_rl,1
REC-E80D3FEB43C4C7D6,TRN-E537689D73752319,A,initial_expert_rl,1
REC-E82F2CC1B39F5E57,TRN-FA8D3C659766CD0A,C,initial_expert_rl,1
